PromptEnergy_MeV,Geoneutrinos,Accidentals,Li9_He8,C13_alpha_n_O16,FastNeutrons,WorldReactor_antinu,AtmosphericNC
3.43424317617866,0.0,0.0,0.8642384105960267,0.0,0.0,2.941816461684011,0.0
3.4565756823821343,0.0,0.0,0.8642384105960267,0.0,0.0,2.8524124881740773,0.0
3.4789081885856077,0.0,0.0,0.8642384105960267,0.0,0.0,2.75449385052034,0.0
3.501240694789082,0.0,0.0,0.8642384105960267,0.0,0.0,2.6523178807947017,0.0
3.5235732009925558,0.0,0.0,0.8642384105960267,0.0,0.0,2.54162724692526,0.0
3.54590570719603,0.0,0.0,0.8642384105960267,0.0,0.0,2.4266792809839166,0.0
3.5682382133995034,0.0,0.0,0.8642384105960267,0.0,0.0,2.3202459791863763,0.0
3.5905707196029777,0.0,0.0,0.8642384105960267,0.0,0.0,2.2223273415326394,0.0
3.612903225806452,0.0,0.0,0.8642384105960267,0.0,0.0,2.128666035950804,0.0
3.6352357320099253,0.0,0.0,0.8642384105960267,0.0,0.0,2.03926206244087,0.0
3.6575682382133996,0.0,0.0,0.8642384105960267,0.0,0.0,1.9626300851466412,0.0
3.6799007444168734,0.0,0.0,0.8642384105960267,0.0,0.0,1.9030274361400186,0.0
3.7022332506203472,0.0,0.0,0.8642384105960267,0.0,0.0,1.8604541154210024,0.0
3.7245657568238215,0.0,0.0,0.8642384105960267,0.0,0.0,1.8306527909176913,0.0
3.7468982630272953,0.0,0.0,0.8642384105960267,0.0,0.0,1.8221381267738879,0.0
3.769230769230769,0.0,0.0,0.8642384105960267,0.0,0.0,1.8306527909176913,0.0
3.791563275434243,0.0,0.0,0.8642384105960267,0.0,0.0,1.8561967833491009,0.0
3.8138957816377173,0.0,0.0,0.8642384105960267,0.0,0.0,1.8945127719962154,0.0
3.836228287841191,0.0,0.0,0.8642384105960267,0.0,0.0,1.9456007568590348,0.0
3.858560794044665,0.0,0.0,0.8642384105960267,0.0,0.0,2.000946073793756,0.0
3.880893300248139,0.0,0.0,0.8642384105960267,0.0,0.0,2.06480605487228,0.0
3.903225806451613,0.0,0.0,0.8642384105960267,0.0,0.0,2.1201513718070006,0.0
3.925558312655087,0.0,0.0,0.8642384105960267,0.0,0.0,2.1669820245979183,0.0
3.9478908188585606,0.0,0.0,0.8642384105960267,0.0,0.0,2.1967833491012296,0.0
3.970223325062035,0.0,0.0,0.8642384105960267,0.0,0.0,2.2180700094607375,0.0
3.9925558312655083,0.0,0.0,0.8642384105960267,0.0,0.0,2.2180700094607375,0.0
4.0148883374689825,0.0,0.0,0.8642384105960267,0.0,0.0,2.2052980132450326,0.0
4.037220843672457,0.0,0.0,0.8642384105960267,0.0,0.0,2.1669820245979183,0.0
4.05955334987593,0.0,0.0,0.8642384105960267,0.0,0.0,2.1201513718070006,0.0
4.0818858560794045,0.0,0.0,0.8642384105960267,0.0,0.0,2.06480605487228,0.0
4.104218362282879,0.0,0.0,0.8642384105960267,0.0,0.0,2.009460737937559,0.0
4.126550868486353,0.0,0.0,0.8642384105960267,0.0,0.0,1.9456007568590346,0.0
